month,department,claim_type,claim_status,claim_count,claim_amount,avg_processing_days,aging_0_30,aging_31_60,aging_61_90,aging_90_plus
2024-03,Cardiology,Facility,Paid,34,117211.87,23.3,30,3,1,0
2024-03,Cardiology,Pharmacy,Submitted,5,1091.27,5.6,5,0,0,0
2024-03,Cardiology,Pharmacy,In Review,7,1568.94,25.4,3,3,1,0
2024-03,Cardiology,Pharmacy,Approved,9,2093.18,16.5,7,2,0,0
2024-03,Cardiology,Pharmacy,Denied,6,1442.88,42.4,1,2,2,1
2024-03,Cardiology,Pharmacy,Paid,25,5399.91,24.1,22,3,0,0
2024-03,Cardiology,Lab,Submitted,5,665.8,6.5,5,0,0,0
2024-03,Cardiology,Lab,In Review,6,995.45,23.0,3,2,1,0
2024-03,Cardiology,Lab,Approved,7,1124.22,17.3,5,2,0,0
2024-03,Cardiology,Lab,Denied,5,771.68,38.6,0,2,2,1
2024-03,Cardiology,Lab,Paid,19,2743.73,21.2,17,2,0,0
2024-03,Cardiology,Imaging,Submitted,3,2076.05,5.9,3,0,0,0
2024-03,Cardiology,Imaging,In Review,4,2984.75,25.4,2,2,0,0
2024-03,Cardiology,Imaging,Approved,6,4082.89,20.1,5,1,0,0
2024-03,Cardiology,Imaging,Denied,4,2803.95,41.7,0,1,2,1
2024-03,Cardiology,Imaging,Paid,16,12597.86,24.8,14,2,0,0
2024-03,Orthopedics,Professional,Submitted,10,4527.47,5.7,9,1,0,0
2024-03,Orthopedics,Professional,In Review,14,6382.94,25.4,5,5,3,1
2024-03,Orthopedics,Professional,Approved,17,9186.68,16.7,12,4,1,0
2024-03,Orthopedics,Professional,Denied,10,5311.12,44.1,1,3,3,3
2024-03,Orthopedics,Professional,Paid,46,22712.59,21.1,40,5,1,0
2024-03,Orthopedics,Facility,Submitted,6,18354.36,6.3,5,1,0,0
2024-03,Orthopedics,Facility,In Review,8,26851.28,26.2,3,3,1,1
2024-03,Orthopedics,Facility,Approved,11,30383.14,18.2,8,3,0,0
2024-03,Orthopedics,Facility,Denied,7,23413.24,44.1,1,2,3,1
2024-03,Orthopedics,Facility,Paid,29,85420.88,22.7,25,3,1,0
2024-03,Orthopedics,Pharmacy,Submitted,4,763.64,5.8,4,0,0,0
2024-03,Orthopedics,Pharmacy,In Review,6,1254.98,25.2,3,2,1,0
2024-03,Orthopedics,Pharmacy,Approved,8,1891.41,20.0,6,2,0,0
2024-03,Orthopedics,Pharmacy,Denied,5,1090.8,43.4,0,2,2,1
2024-03,Orthopedics,Pharmacy,Paid,21,4323.85,21.6,19,2,0,0
2024-03,Orthopedics,Lab,Submitted,4,494.3,6.7,4,0,0,0
2024-03,Orthopedics,Lab,In Review,5,730.39,25.3,2,2,1,0
2024-03,Orthopedics,Lab,Approved,7,1135.5,17.1,5,2,0,0
2024-03,Orthopedics,Lab,Denied,5,782.2,39.4,0,2,2,1
2024-03,Orthopedics,Lab,Paid,17,2329.1,22.0,15,2,0,0
2024-03,Orthopedics,Imaging,Submitted,4,2646.42,6.6,4,0,0,0
2024-03,Orthopedics,Imaging,In Review,4,3294.93,23.0,2,2,0,0
2024-03,Orthopedics,Imaging,Approved,6,4395.9,16.8,5,1,0,0
2024-03,Orthopedics,Imaging,Denied,4,2685.33,42.6,0,1,2,1
2024-03,Orthopedics,Imaging,Paid,15,11132.56,20.2,13,2,0,0
2024-03,Pediatrics,Professional,Submitted,11,4966.45,5.6,10,1,0,0
2024-03,Pediatrics,Professional,In Review,18,8673.58,25.4,7,6,3,2
2024-03,Pediatrics,Professional,Approved,20,8955.59,18.5,14,5,1,0
2024-03,Pediatrics,Professional,Denied,12,5489.82,41.6,2,3,4,3
2024-03,Pediatrics,Professional,Paid,55,30235.77,21.1,48,6,1,0
2024-03,Pediatrics,Facility,Submitted,8,24447.99,6.5,7,1,0,0
2024-03,Pediatrics,Facility,In Review,11,36059.07,24.1,4,4,2,1
2024-03,Pediatrics,Facility,Approved,14,50620.53,18.1,10,3,1,0
2024-03,Pediatrics,Facility,Denied,10,31196.61,46.5,1,3,3,3
2024-03,Pediatrics,Facility,Paid,39,121513.92,24.0,34,4,1,0
2024-03,Pediatrics,Pharmacy,Submitted,5,1205.87,6.2,5,0,0,0
2024-03,Pediatrics,Pharmacy,In Review,8,1752.3,26.6,3,3,1,1
2024-03,Pediatrics,Pharmacy,Approved,11,2353.84,17.6,8,3,0,0
2024-03,Pediatrics,Pharmacy,Denied,6,1303.24,45.3,1,2,2,1
2024-03,Pediatrics,Pharmacy,Paid,26,4910.79,21.4,23,3,0,0
2024-03,Pediatrics,Lab,Submitted,5,653.61,6.3,5,0,0,0
2024-03,Pediatrics,Lab,In Review,7,1147.78,22.4,3,3,1,0
2024-03,Pediatrics,Lab,Approved,10,1494.14,19.6,7,3,0,0
2024-03,Pediatrics,Lab,Denied,5,726.34,43.3,0,2,2,1
2024-03,Pediatrics,Lab,Paid,23,3266.62,22.9,20,3,0,0
2024-03,Pediatrics,Imaging,Submitted,4,2827.71,5.7,4,0,0,0
2024-03,Pediatrics,Imaging,In Review,7,5760.59,23.4,3,3,1,0
2024-03,Pediatrics,Imaging,Approved,7,4615.89,18.4,5,2,0,0
2024-03,Pediatrics,Imaging,Denied,5,3600.04,37.6,0,2,2,1
2024-03,Pediatrics,Imaging,Paid,19,12561.21,24.4,17,2,0,0
2024-03,Radiology,Professional,Submitted,11,4993.25,6.8,10,1,0,0
2024-03,Radiology,Professional,In Review,15,7923.48,27.0,6,5,3,1
2024-03,Radiology,Professional,Approved,20,10735.55,17.5,14,5,1,0
2024-03,Radiology,Professional,Denied,13,5468.67,41.8,2,4,4,3
2024-03,Radiology,Professional,Paid,49,20434.86,19.9,43,5,1,0
2024-03,Radiology,Facility,Submitted,8,25256.17,5.9,7,1,0,0
2024-03,Radiology,Facility,In Review,11,39841.38,22.4,4,4,2,1
2024-03,Radiology,Facility,Approved,13,43457.61,19.5,9,3,1,0
2024-03,Radiology,Facility,Denied,8,27491.44,38.3,1,2,3,2
2024-03,Radiology,Facility,Paid,34,115864.38,23.3,30,3,1,0
2024-03,Radiology,Pharmacy,Submitted,5,947.43,5.5,5,0,0,0
2024-03,Radiology,Pharmacy,In Review,7,1251.39,24.6,3,3,1,0
2024-03,Radiology,Pharmacy,Approved,10,2199.47,18.0,7,3,0,0
2024-03,Radiology,Pharmacy,Denied,5,1104.78,37.6,0,2,2,1
2024-03,Radiology,Pharmacy,Paid,27,4858.03,22.7,24,3,0,0
2024-03,Radiology,Lab,Submitted,5,748.58,6.4,5,0,0,0
2024-03,Radiology,Lab,In Review,6,915.66,26.9,3,2,1,0
2024-03,Radiology,Lab,Approved,9,1282.7,17.8,7,2,0,0
2024-03,Radiology,Lab,Denied,6,881.19,39.6,1,2,2,1
2024-03,Radiology,Lab,Paid,21,2743.76,22.3,19,2,0,0
2024-03,Radiology,Imaging,Submitted,3,1869.75,6.8,3,0,0,0
2024-03,Radiology,Imaging,In Review,5,3139.04,24.3,2,2,1,0
2024-03,Radiology,Imaging,Approved,6,4919.65,20.3,5,1,0,0
2024-03,Radiology,Imaging,Denied,4,2835.7,40.8,0,1,2,1
2024-03,Radiology,Imaging,Paid,16,10804.08,20.5,14,2,0,0
2024-03,Oncology,Professional,Submitted,6,2533.33,5.6,5,1,0,0
2024-03,Oncology,Professional,In Review,9,4245.2,22.5,4,3,1,1
2024-03,Oncology,Professional,Approved,10,4357.88,17.3,7,3,0,0
2024-03,Oncology,Professional,Denied,7,3778.76,41.1,1,2,3,1
2024-03,Oncology,Professional,Paid,30,15317.92,23.3,26,4,0,0
2024-03,Oncology,Facility,Submitted,4,12560.43,6.3,4,0,0,0
2024-03,Oncology,Facility,In Review,6,18009.26,23.5,3,2,1,0
2024-03,Oncology,Facility,Approved,8,25298.65,19.1,6,2,0,0
2024-03,Oncology,Facility,Denied,5,14566.99,38.1,0,2,2,1
2024-03,Oncology,Facility,Paid,23,73143.05,20.2,20,3,0,0
2024-03,Oncology,Pharmacy,Submitted,3,677.58,6.7,3,0,0,0
2024-03,Oncology,Pharmacy,In Review,4,820.57,24.2,2,2,0,0
2024-03,Oncology,Pharmacy,Approved,5,1097.5,18.8,4,1,0,0
2024-03,Oncology,Pharmacy,Denied,3,702.89,40.7,0,1,1,1
2024-03,Oncology,Pharmacy,Paid,13,2589.03,24.6,12,1,0,0
2024-03,Oncology,Lab,Submitted,3,494.55,6.7,3,0,0,0
2024-03,Oncology,Lab,In Review,4,642.59,23.9,2,2,0,0
2024-03,Oncology,Lab,Approved,6,890.19,19.4,5,1,0,0
2024-03,Oncology,Lab,Denied,3,465.2,46.7,0,1,1,1
2024-03,Oncology,Lab,Paid,14,2326.07,21.9,13,1,0,0
2024-03,Oncology,Imaging,Submitted,2,1563.1,6.2,2,0,0,0
2024-03,Oncology,Imaging,In Review,3,2230.28,23.6,2,1,0,0
2024-03,Oncology,Imaging,Approved,4,3193.34,19.2,3,1,0,0
2024-03,Oncology,Imaging,Denied,3,2214.1,47.0,0,1,1,1
2024-03,Oncology,Imaging,Paid,10,6686.55,20.4,9,1,0,0
2024-03,General Surgery,Professional,Submitted,6,3075.23,5.9,5,1,0,0
2024-03,General Surgery,Professional,In Review,8,3992.33,27.6,3,3,1,1
2024-03,General Surgery,Professional,Approved,10,4344.87,17.5,7,3,0,0
2024-03,General Surgery,Professional,Denied,7,3108.92,40.5,1,2,3,1
2024-03,General Surgery,Professional,Paid,29,13272.84,22.0,25,3,1,0
2024-03,General Surgery,Facility,Submitted,4,12442.44,5.9,4,0,0,0
2024-03,General Surgery,Facility,In Review,5,16644.08,26.8,2,2,1,0
2024-03,General Surgery,Facility,Approved,6,17156.77,16.9,5,1,0,0
2024-03,General Surgery,Facility,Denied,4,14417.53,41.4,0,1,2,1
2024-03,General Surgery,Facility,Paid,18,62193.73,23.9,16,2,0,0
2024-03,General Surgery,Pharmacy,Submitted,3,603.13,6.6,3,0,0,0
2024-03,General Surgery,Pharmacy,In Review,4,881.8,26.6,2,2,0,0
2024-03,General Surgery,Pharmacy,Approved,5,999.5,16.4,4,1,0,0
2024-03,General Surgery,Pharmacy,Denied,3,645.58,40.0,0,1,1,1
2024-03,General Surgery,Pharmacy,Paid,12,2688.9,23.9,11,1,0,0
2024-03,General Surgery,Lab,Submitted,2,325.95,6.5,2,0,0,0
2024-03,General Surgery,Lab,In Review,4,606.26,27.0,2,2,0,0
2024-03,General Surgery,Lab,Approved,5,745.8,18.1,4,1,0,0
2024-03,General Surgery,Lab,Denied,3,476.64,43.5,0,1,1,1
2024-03,General Surgery,Lab,Paid,11,1423.79,24.7,10,1,0,0
2024-03,General Surgery,Imaging,Submitted,2,1408.83,6.6,2,0,0,0
2024-03,General Surgery,Imaging,In Review,3,2040.57,22.5,2,1,0,0
2024-03,General Surgery,Imaging,Approved,4,2474.11,18.9,3,1,0,0
2024-03,General Surgery,Imaging,Denied,3,2277.8,39.6,0,1,1,1
2024-03,General Surgery,Imaging,Paid,11,7246.17,24.4,10,1,0,0
2024-03,Neurology,Professional,Submitted,7,3645.68,5.7,6,1,0,0
2024-03,Neurology,Professional,In Review,9,4681.72,22.2,4,3,1,1
2024-03,Neurology,Professional,Approved,12,5683.16,20.4,9,3,0,0
2024-03,Neurology,Professional,Denied,8,3710.6,46.9,1,2,3,2
2024-03,Neurology,Professional,Paid,33,15525.11,22.1,29,4,0,0
2024-03,Neurology,Facility,Submitted,5,16901.62,5.5,5,0,0,0
2024-03,Neurology,Facility,In Review,7,20392.09,23.9,3,3,1,0
2024-03,Neurology,Facility,Approved,8,26005.13,19.5,6,2,0,0
2024-03,Neurology,Facility,Denied,5,14384.4,39.3,0,2,2,1
2024-03,Neurology,Facility,Paid,25,74423.57,24.1,22,3,0,0
2024-03,Neurology,Pharmacy,Submitted,3,672.96,6.1,3,0,0,0
2024-03,Neurology,Pharmacy,In Review,4,955.91,22.5,2,2,0,0
2024-03,Neurology,Pharmacy,Approved,6,1216.45,18.4,5,1,0,0
2024-03,Neurology,Pharmacy,Denied,4,715.53,46.4,0,1,2,1
2024-03,Neurology,Pharmacy,Paid,16,3814.25,24.3,14,2,0,0
2024-03,Neurology,Lab,Submitted,3,416.38,6.1,3,0,0,0
2024-03,Neurology,Lab,In Review,5,709.11,26.0,2,2,1,0
2024-03,Neurology,Lab,Approved,5,796.77,17.2,4,1,0,0
2024-03,Neurology,Lab,Denied,4,520.06,38.3,0,1,2,1
2024-03,Neurology,Lab,Paid,16,2541.82,23.9,14,2,0,0
2024-03,Neurology,Imaging,Submitted,3,2371.67,5.9,3,0,0,0
2024-03,Neurology,Imaging,In Review,4,2833.0,21.7,2,2,0,0
2024-03,Neurology,Imaging,Approved,5,3867.31,17.0,4,1,0,0
2024-03,Neurology,Imaging,Denied,3,2179.7,38.8,0,1,1,1
2024-03,Neurology,Imaging,Paid,13,8494.92,20.2,12,1,0,0
2024-04,Cardiology,Professional,Submitted,10,4232.95,6.6,9,1,0,0
2024-04,Cardiology,Professional,In Review,14,7344.49,26.7,5,5,3,1
2024-04,Cardiology,Professional,Approved,18,8687.64,16.9,13,4,1,0
2024-04,Cardiology,Professional,Denied,12,5004.74,47.1,2,3,4,3
2024-04,Cardiology,Professional,Paid,48,24304.17,20.8,42,5,1,0
2024-04,Cardiology,Facility,Submitted,7,22891.21,7.0,6,1,0,0
2024-04,Cardiology,Facility,In Review,9,24482.72,24.0,4,3,1,1
2024-04,Cardiology,Facility,Approved,12,42821.8,20.6,9,3,0,0
2024-04,Cardiology,Facility,Denied,8,22859.61,41.7,1,2,3,2
2024-04,Cardiology,Facility,Paid,35,105703.73,23.7,31,3,1,0
2024-04,Cardiology,Pharmacy,Submitted,5,1163.54,5.9,5,0,0,0
2024-04,Cardiology,Pharmacy,In Review,7,1384.56,22.1,3,3,1,0
2024-04,Cardiology,Pharmacy,Approved,8,1514.29,18.7,6,2,0,0
2024-04,Cardiology,Pharmacy,Denied,5,1089.71,46.4,0,2,2,1
2024-04,Cardiology,Pharmacy,Paid,22,4160.53,22.3,19,3,0,0
2024-04,Cardiology,Lab,Submitted,5,638.25,6.3,5,0,0,0
2024-04,Cardiology,Lab,In Review,6,824.88,22.6,3,2,1,0
2024-04,Cardiology,Lab,Approved,9,1178.17,17.3,7,2,0,0
2024-04,Cardiology,Lab,Denied,5,740.27,42.0,0,2,2,1
2024-04,Cardiology,Lab,Paid,20,2838.6,23.8,18,2,0,0
2024-04,Cardiology,Imaging,Submitted,4,2712.68,5.8,4,0,0,0
2024-04,Cardiology,Imaging,In Review,5,3935.41,24.0,2,2,1,0
2024-04,Cardiology,Imaging,Approved,7,5068.45,18.0,5,2,0,0
2024-04,Cardiology,Imaging,Denied,4,3097.87,40.5,0,1,2,1
2024-04,Cardiology,Imaging,Paid,17,11760.4,20.1,15,2,0,0
2024-04,Orthopedics,Professional,Submitted,10,4941.74,6.4,9,1,0,0
2024-04,Orthopedics,Professional,In Review,15,6746.5,27.8,6,5,3,1
2024-04,Orthopedics,Professional,Approved,19,9587.64,18.5,13,4,2,0
2024-04,Orthopedics,Professional,Denied,11,4589.93,41.1,1,3,4,3
2024-04,Orthopedics,Professional,Paid,45,22650.33,24.9,39,5,1,0
2024-04,Orthopedics,Facility,Submitted,6,20181.3,5.7,5,1,0,0
2024-04,Orthopedics,Facility,In Review,10,30692.93,22.5,4,3,2,1
2024-04,Orthopedics,Facility,Approved,11,39769.8,17.6,8,3,0,0
2024-04,Orthopedics,Facility,Denied,7,20089.43,39.5,1,2,3,1
2024-04,Orthopedics,Facility,Paid,33,94449.69,20.2,29,4,0,0
2024-04,Orthopedics,Pharmacy,Submitted,5,995.19,5.7,5,0,0,0
2024-04,Orthopedics,Pharmacy,In Review,7,1547.94,27.0,3,3,1,0
2024-04,Orthopedics,Pharmacy,Approved,9,2002.4,18.2,7,2,0,0
2024-04,Orthopedics,Pharmacy,Denied,5,1118.34,44.8,0,2,2,1
2024-04,Orthopedics,Pharmacy,Paid,23,4929.49,21.7,20,3,0,0
2024-04,Orthopedics,Lab,Submitted,4,567.25,6.7,4,0,0,0
2024-04,Orthopedics,Lab,In Review,6,741.96,25.3,3,2,1,0
2024-04,Orthopedics,Lab,Approved,7,1141.45,18.3,5,2,0,0
2024-04,Orthopedics,Lab,Denied,4,575.65,42.9,0,1,2,1
2024-04,Orthopedics,Lab,Paid,17,2758.79,25.1,15,2,0,0
2024-04,Orthopedics,Imaging,Submitted,3,1873.3,6.4,3,0,0,0
2024-04,Orthopedics,Imaging,In Review,5,3825.77,22.2,2,2,1,0
2024-04,Orthopedics,Imaging,Approved,6,4043.81,19.4,5,1,0,0
2024-04,Orthopedics,Imaging,Denied,4,2643.99,42.0,0,1,2,1
2024-04,Orthopedics,Imaging,Paid,17,12627.73,20.5,15,2,0,0
2024-04,Pediatrics,Professional,Submitted,12,6004.76,6.4,10,2,0,0
2024-04,Pediatrics,Professional,In Review,15,7432.62,26.3,6,5,3,1
2024-04,Pediatrics,Professional,Approved,23,9579.33,17.8,16,5,2,0
2024-04,Pediatrics,Professional,Denied,13,5640.53,41.8,2,4,4,3
2024-04,Pediatrics,Professional,Paid,53,22488.07,23.8,46,6,1,0
2024-04,Pediatrics,Facility,Submitted,9,24895.66,6.3,8,1,0,0
2024-04,Pediatrics,Facility,In Review,11,38336.02,26.6,4,4,2,1
2024-04,Pediatrics,Facility,Approved,15,49767.08,17.5,11,3,1,0
2024-04,Pediatrics,Facility,Denied,9,25182.13,41.9,1,3,3,2
2024-04,Pediatrics,Facility,Paid,37,132017.7,22.6,32,4,1,0
2024-04,Pediatrics,Pharmacy,Submitted,6,1180.14,5.8,5,1,0,0
2024-04,Pediatrics,Pharmacy,In Review,9,2059.8,22.7,4,3,1,1
2024-04,Pediatrics,Pharmacy,Approved,11,2253.54,16.5,8,3,0,0
2024-04,Pediatrics,Pharmacy,Denied,7,1306.85,39.6,1,2,3,1
2024-04,Pediatrics,Pharmacy,Paid,29,5646.3,25.0,25,3,1,0
2024-04,Pediatrics,Lab,Submitted,6,900.06,6.8,5,1,0,0
2024-04,Pediatrics,Lab,In Review,7,1029.96,25.0,3,3,1,0
2024-04,Pediatrics,Lab,Approved,10,1304.24,19.0,7,3,0,0
2024-04,Pediatrics,Lab,Denied,6,836.08,46.3,1,2,2,1
2024-04,Pediatrics,Lab,Paid,24,3138.93,23.3,21,3,0,0
2024-04,Pediatrics,Imaging,Submitted,4,2508.34,5.8,4,0,0,0
2024-04,Pediatrics,Imaging,In Review,6,4828.08,25.2,3,2,1,0
2024-04,Pediatrics,Imaging,Approved,7,5092.04,20.3,5,2,0,0
2024-04,Pediatrics,Imaging,Denied,5,3374.39,38.7,0,2,2,1
2024-04,Pediatrics,Imaging,Paid,22,17522.63,20.4,19,3,0,0
2024-04,Radiology,Professional,Submitted,11,4588.24,6.6,10,1,0,0
2024-04,Radiology,Professional,In Review,16,7483.12,27.3,6,5,3,2
2024-04,Radiology,Professional,Approved,22,9158.55,19.2,15,5,2,0
2024-04,Radiology,Professional,Denied,13,6334.52,47.5,2,4,4,3
2024-04,Radiology,Professional,Paid,56,23687.81,21.2,49,6,1,0
2024-04,Radiology,Facility,Submitted,9,25329.65,5.6,8,1,0,0
2024-04,Radiology,Facility,In Review,12,33381.36,22.4,5,4,2,1
2024-04,Radiology,Facility,Approved,16,55814.91,20.4,11,4,1,0
2024-04,Radiology,Facility,Denied,9,27266.71,46.7,1,3,3,2
2024-04,Radiology,Facility,Paid,37,110426.15,25.0,32,4,1,0
2024-04,Radiology,Pharmacy,Submitted,6,1129.93,6.9,5,1,0,0
2024-04,Radiology,Pharmacy,In Review,8,1764.69,27.4,3,3,1,1
2024-04,Radiology,Pharmacy,Approved,9,2014.5,19.3,7,2,0,0
2024-04,Radiology,Pharmacy,Denied,6,1410.04,44.4,1,2,2,1
2024-04,Radiology,Pharmacy,Paid,23,4370.87,25.3,20,3,0,0
2024-04,Radiology,Lab,Submitted,5,624.25,6.1,5,0,0,0
2024-04,Radiology,Lab,In Review,7,1092.0,22.5,3,3,1,0
2024-04,Radiology,Lab,Approved,9,1165.18,18.7,7,2,0,0
2024-04,Radiology,Lab,Denied,5,627.81,38.3,0,2,2,1
2024-04,Radiology,Lab,Paid,25,3891.05,25.2,22,3,0,0
2024-04,Radiology,Imaging,Submitted,4,2757.66,6.4,4,0,0,0
2024-04,Radiology,Imaging,In Review,5,3865.98,26.7,2,2,1,0
2024-04,Radiology,Imaging,Approved,7,4651.12,18.8,5,2,0,0
2024-04,Radiology,Imaging,Denied,4,2480.45,44.7,0,1,2,1
2024-04,Radiology,Imaging,Paid,18,13830.63,20.6,16,2,0,0
2024-04,Oncology,Professional,Submitted,8,3799.68,6.8,7,1,0,0
2024-04,Oncology,Professional,In Review,10,5142.1,27.2,4,3,2,1
2024-04,Oncology,Professional,Approved,14,7348.54,18.5,10,3,1,0
2024-04,Oncology,Professional,Denied,9,4567.15,38.8,1,3,3,2
2024-04,Oncology,Professional,Paid,32,16613.02,23.5,28,4,0,0
2024-04,Oncology,Facility,Submitted,5,16766.03,6.1,5,0,0,0
2024-04,Oncology,Facility,In Review,7,23107.24,26.5,3,3,1,0
2024-04,Oncology,Facility,Approved,9,28875.69,19.7,7,2,0,0
2024-04,Oncology,Facility,Denied,6,21102.8,38.1,1,2,2,1
2024-04,Oncology,Facility,Paid,24,77117.04,20.5,21,3,0,0
2024-04,Oncology,Pharmacy,Submitted,3,634.47,6.7,3,0,0,0
2024-04,Oncology,Pharmacy,In Review,4,764.88,24.0,2,2,0,0
2024-04,Oncology,Pharmacy,Approved,6,1334.06,20.2,5,1,0,0
2024-04,Oncology,Pharmacy,Denied,4,757.84,41.2,0,1,2,1
2024-04,Oncology,Pharmacy,Paid,15,3326.45,21.5,13,2,0,0
2024-04,Oncology,Lab,Submitted,3,457.31,5.9,3,0,0,0
2024-04,Oncology,Lab,In Review,4,606.69,25.2,2,2,0,0
2024-04,Oncology,Lab,Approved,5,806.34,18.8,4,1,0,0
2024-04,Oncology,Lab,Denied,3,395.65,41.3,0,1,1,1
2024-04,Oncology,Lab,Paid,13,1755.35,23.2,12,1,0,0
2024-04,Oncology,Imaging,Submitted,3,2445.99,5.8,3,0,0,0
2024-04,Oncology,Imaging,In Review,3,2344.9,27.9,2,1,0,0
2024-04,Oncology,Imaging,Approved,5,3085.59,17.6,4,1,0,0
2024-04,Oncology,Imaging,Denied,2,1578.58,43.4,0,1,1,0
2024-04,Oncology,Imaging,Paid,11,8049.37,21.5,10,1,0,0
2024-04,General Surgery,Professional,Submitted,6,3006.15,6.6,5,1,0,0
2024-04,General Surgery,Professional,In Review,9,4102.42,26.9,4,3,1,1
2024-04,General Surgery,Professional,Approved,12,5117.7,17.3,9,3,0,0
2024-04,General Surgery,Professional,Denied,7,3147.73,38.7,1,2,3,1
2024-04,General Surgery,Professional,Paid,27,11659.92,22.7,24,3,0,0
2024-04,General Surgery,Facility,Submitted,4,13615.99,5.9,4,0,0,0
2024-04,General Surgery,Facility,In Review,6,17607.35,26.6,3,2,1,0
2024-04,General Surgery,Facility,Approved,9,28735.2,16.6,7,2,0,0
2024-04,General Surgery,Facility,Denied,5,14358.64,46.1,0,2,2,1
2024-04,General Surgery,Facility,Paid,19,69308.53,23.3,17,2,0,0
2024-04,General Surgery,Pharmacy,Submitted,3,540.71,6.6,3,0,0,0
2024-04,General Surgery,Pharmacy,In Review,4,925.88,25.1,2,2,0,0
2024-04,General Surgery,Pharmacy,Approved,5,1154.97,16.6,4,1,0,0
2024-04,General Surgery,Pharmacy,Denied,3,686.29,42.2,0,1,1,1
2024-04,General Surgery,Pharmacy,Paid,14,3059.45,23.5,13,1,0,0
2024-04,General Surgery,Lab,Submitted,2,330.12,5.6,2,0,0,0
2024-04,General Surgery,Lab,In Review,3,405.32,23.5,2,1,0,0
2024-04,General Surgery,Lab,Approved,4,631.84,19.9,3,1,0,0
2024-04,General Surgery,Lab,Denied,3,407.97,42.2,0,1,1,1
2024-04,General Surgery,Lab,Paid,10,1557.38,21.8,9,1,0,0
2024-04,General Surgery,Imaging,Submitted,2,1577.98,6.7,2,0,0,0
2024-04,General Surgery,Imaging,In Review,3,1865.77,27.9,2,1,0,0
2024-04,General Surgery,Imaging,Approved,4,2715.35,17.6,3,1,0,0
2024-04,General Surgery,Imaging,Denied,2,1462.75,39.9,0,1,1,0
2024-04,General Surgery,Imaging,Paid,10,7536.11,24.7,9,1,0,0
2024-04,Neurology,Professional,Submitted,8,3434.18,6.7,7,1,0,0
2024-04,Neurology,Professional,In Review,10,4460.44,22.3,4,3,2,1
2024-04,Neurology,Professional,Approved,14,6454.64,19.4,10,3,1,0
2024-04,Neurology,Professional,Denied,8,3789.01,42.2,1,2,3,2
2024-04,Neurology,Professional,Paid,33,15508.44,23.6,29,4,0,0
2024-04,Neurology,Facility,Submitted,5,16806.67,5.9,5,0,0,0
2024-04,Neurology,Facility,In Review,7,20085.6,24.9,3,3,1,0
2024-04,Neurology,Facility,Approved,9,30479.47,17.5,7,2,0,0
2024-04,Neurology,Facility,Denied,6,17970.11,43.8,1,2,2,1
2024-04,Neurology,Facility,Paid,26,80343.48,20.4,23,3,0,0
2024-04,Neurology,Pharmacy,Submitted,4,958.19,5.8,4,0,0,0
2024-04,Neurology,Pharmacy,In Review,5,1001.16,22.9,2,2,1,0
2024-04,Neurology,Pharmacy,Approved,7,1470.38,18.9,5,2,0,0
2024-04,Neurology,Pharmacy,Denied,4,798.81,44.3,0,1,2,1
2024-04,Neurology,Pharmacy,Paid,16,2899.07,22.2,14,2,0,0
2024-04,Neurology,Lab,Submitted,3,383.87,6.5,3,0,0,0
2024-04,Neurology,Lab,In Review,5,813.73,25.4,2,2,1,0
2024-04,Neurology,Lab,Approved,6,891.06,20.1,5,1,0,0
2024-04,Neurology,Lab,Denied,4,635.48,42.1,0,1,2,1
2024-04,Neurology,Lab,Paid,14,2072.13,21.0,13,1,0,0
2024-04,Neurology,Imaging,Submitted,2,1507.12,6.8,2,0,0,0
2024-04,Neurology,Imaging,In Review,4,3188.66,26.5,2,2,0,0
2024-04,Neurology,Imaging,Approved,5,3070.95,19.3,4,1,0,0
2024-04,Neurology,Imaging,Denied,2,1249.34,39.1,0,1,1,0
2024-04,Neurology,Imaging,Paid,12,9272.06,25.3,11,1,0,0
2024-05,Cardiology,Professional,Submitted,12,5125.7,6.9,10,2,0,0
2024-05,Cardiology,Professional,In Review,17,9068.42,23.1,6,6,3,2
2024-05,Cardiology,Professional,Approved,19,10279.54,17.4,13,4,2,0
2024-05,Cardiology,Professional,Denied,12,5683.94,39.2,2,3,4,3
2024-05,Cardiology,Professional,Paid,48,26455.15,25.2,42,5,1,0
2024-05,Cardiology,Facility,Submitted,8,23450.38,6.2,7,1,0,0
2024-05,Cardiology,Facility,In Review,11,29979.13,26.9,4,4,2,1
2024-05,Cardiology,Facility,Approved,16,51640.69,18.4,11,4,1,0
2024-05,Cardiology,Facility,Denied,9,25310.11,40.7,1,3,3,2
2024-05,Cardiology,Facility,Paid,37,115979.24,23.4,32,4,1,0
2024-05,Cardiology,Pharmacy,Submitted,5,901.21,5.6,5,0,0,0
2024-05,Cardiology,Pharmacy,In Review,7,1501.08,27.1,3,3,1,0
2024-05,Cardiology,Pharmacy,Approved,10,2185.12,18.5,7,3,0,0
2024-05,Cardiology,Pharmacy,Denied,5,1018.95,41.4,0,2,2,1
2024-05,Cardiology,Pharmacy,Paid,26,5438.25,21.6,23,3,0,0
2024-05,Cardiology,Lab,Submitted,4,652.83,5.6,4,0,0,0
2024-05,Cardiology,Lab,In Review,5,656.05,27.1,2,2,1,0
2024-05,Cardiology,Lab,Approved,8,1203.79,18.3,6,2,0,0
2024-05,Cardiology,Lab,Denied,4,641.97,39.9,0,1,2,1
